Wed, 07 Sep 2016 23:14:59:Insert_mysql_Efforttime.py[line:29] INFO Connect Redis OK!
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['22333739', u'2016-09-02 11:36:43', u'oe-zhanglianhui-china', 100, u'2016-09-07 22:38:27']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-16 11:30:38', u'oe-yuezhao-china', 145, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-16 08:54:46', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-14 16:28:11', u'oe-guofei-china', 40, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-13 16:52:38', u'oe-guofei-china', 30, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-13 03:49:39', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-13 03:20:10', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-13 00:14:07', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-12 21:34:03', u'oe-yuezhao-china', 180, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467271', u'2016-08-12 19:40:26', u'oe-guofei-china', 30, u'2016-09-07 22:49:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467232', u'2016-08-13 04:12:43', u'oe-lichuangcheng-china', 70, u'2016-09-07 22:49:57']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467232', u'2016-08-13 03:21:51', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:49:57']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467232', u'2016-08-12 23:50:13', u'oe-lichuangcheng-china', 50, u'2016-09-07 22:49:57']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467232', u'2016-08-12 21:07:49', u'oe-yuezhao-china', 60, u'2016-09-07 22:49:57']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467232', u'2016-08-12 19:40:37', u'oe-guofei-china', 30, u'2016-09-07 22:49:57']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21467232', u'2016-08-12 18:35:38', u'oe-YueZhao-china', 150, u'2016-09-07 22:49:57']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-17 11:09:20', u'oe-yuezhao-china', 20, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-17 09:18:49', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-17 00:15:56', u'oe-zhanglianhui-china', 100, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-16 13:25:13', u'oe-JiangShiXun-china', 40, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-16 08:52:29', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-16 07:08:52', u'oe-zhanglianhui-china', 300, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-15 11:27:44', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-15 11:00:22', u'oe-JiangShiXun-china', 10, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-15 10:54:11', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-15 08:28:30', u'oe-JiangShiXun-china', 10, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-13 16:51:59', u'oe-guofei-china', 90, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-13 00:14:22', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-12 19:37:34', u'oe-guofei-china', 30, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21466712', u'2016-08-12 17:33:37', u'oe-JiangShiXun-china', 70, u'2016-09-07 22:49:59']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-15 16:00:48', u'oe-liushuqian-china', 10, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-15 11:02:31', u'oe-yanghongsheng-china', 50, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-15 09:31:39', u'oe-yanghongsheng-china', 80, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-12 19:35:56', u'oe-guofei-china', 30, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-12 17:07:54', u'oe-JiangShiXun-china', 50, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-12 16:26:56', u'oe-fanSongchen-china', 20, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21464797', u'2016-08-12 15:28:29', u'oe-luowei-china', 60, u'2016-09-07 22:50:00']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-24 23:25:49', u'oe-JiangShiXun-china', 5, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-24 23:24:28', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-22 08:27:46', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-19 11:10:13', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-19 00:25:30', u'oe-JiangShiXun-china', 5, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-17 09:15:50', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-16 06:08:46', u'oe-luowei-china', 20, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-13 03:21:35', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-13 00:13:36', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-12 20:02:41', u'oe-JiangShiXun-china', 50, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-12 16:25:07', u'oe-fanSongchen-china', 160, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21463071', u'2016-08-12 16:19:51', u'oe-luowei-china', 30, u'2016-09-07 22:50:17']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21462680', u'2016-08-14 23:51:15', u'oe-zhanglianhui-china', 60, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21462680', u'2016-08-12 19:35:24', u'oe-guofei-china', 20, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21462680', u'2016-08-12 16:24:27', u'oe-fanSongchen-china', 110, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21462680', u'2016-08-12 14:44:38', u'oe-zhanglianhui-china', 60, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21455050', u'2016-08-12 11:34:10', u'oe-fanSongchen-china', 50, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-15 11:31:47', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-15 08:55:32', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-12 18:41:35', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-12 10:08:12', u'oe-luowei-china', 60, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-12 07:53:16', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-12 00:44:20', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-12 00:13:03', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21415534', u'2016-08-11 18:43:54', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-23 09:11:09', u'oe-yanghongsheng-china', 30, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-22 08:23:00', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-20 14:31:27', u'oe-luowei-china', 20, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-20 07:16:08', u'oe-guofei-china', 40, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-20 06:02:51', u'oe-JiangShiXun-china', 25, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-19 12:58:26', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-19 01:12:07', u'oe-guofei-china', 25, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-18 11:04:57', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-18 09:07:16', u'oe-liushuqian-china', 15, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-17 09:09:20', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-16 16:03:55', u'oe-fanSongchen-china', 15, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-16 08:43:49', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-16 06:18:17', u'oe-luowei-china', 20, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-13 16:54:28', u'oe-guofei-china', 40, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-13 08:01:21', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-13 00:16:05', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-12 11:24:29', u'oe-luowei-china', 30, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-12 08:20:03', u'oe-fansongchen-china', 40, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-12 07:52:53', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-12 00:32:15', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-11 20:39:46', u'oe-yuezhao-china', 180, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-11 18:19:17', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21413857', u'2016-08-11 17:47:09', u'oe-JiangShiXun-china', 10, u'2016-09-07 22:50:19']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-16 08:40:55', u'oe-yuezhao-china', 60, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-16 06:36:57', u'oe-luowei-china', 20, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-13 17:02:59', u'oe-guofei-china', 60, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-12 11:35:50', u'oe-fanSongchen-china', 70, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-12 07:53:08', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-12 00:48:24', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-11 18:42:23', u'oe-guofei-china', 70, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-11 18:12:12', u'oe-guofei-china', 10, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21412094', u'2016-08-11 16:44:19', u'oe-guofei-china', 10, u'2016-09-07 22:50:18']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-25 15:43:15', u'oe-fansongchen-china', 80, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-22 08:17:35', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-21 07:53:23', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-20 14:29:31', u'oe-luowei-china', 20, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-17 08:54:20', u'oe-liushuqian-china', 20, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-12 11:30:56', u'oe-luowei-china', 25, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-12 00:51:32', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-12 00:17:33', u'oe-lichuangcheng-china', 50, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 17:26:14', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 14:47:12', u'oe-liushuqian-china', 10, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 14:43:24', u'oe-liushuqian-china', 10, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 14:28:26', u'oe-liushuqian-china', 20, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 14:16:52', u'oe-liushuqian-china', 20, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 12:58:49', u'oe-liushuqian-china', 5, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 12:56:23', u'oe-liushuqian-china', 20, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21405795', u'2016-08-11 12:44:20', u'oe-liushuqian-china', 5, u'2016-09-07 22:50:20']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21404850', u'2016-08-11 12:27:06', u'oe-zhanglianhui-china', 30, u'2016-09-07 22:51:05']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402387', u'2016-08-11 10:47:48', u'oe-zhangyuan-china', 20, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402178', u'2016-08-12 10:39:31', u'oe-zhanglianhui-china', 30, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402178', u'2016-08-12 09:13:49', u'oe-zhanglianhui-china', 200, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402178', u'2016-08-12 07:51:43', u'oe-lichuangcheng-china', 70, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402178', u'2016-08-12 01:23:31', u'oe-lichuangcheng-china', 60, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402178', u'2016-08-11 10:54:43', u'oe-zhanglianhui-china', 60, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402178', u'2016-08-11 10:45:17', u'oe-zhanglianhui-china', 60, u'2016-09-07 22:51:10']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402055', u'2016-08-12 17:47:29', u'oe-yangwenting-china', 30, u'2016-09-07 22:51:11']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402055', u'2016-08-11 11:11:29', u'oe-luowei-china', 30, u'2016-09-07 22:51:11']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21402055', u'2016-08-11 10:23:20', u'oe-liushuqian-china', 5, u'2016-09-07 22:51:11']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21372794', u'2016-08-10 17:47:33', u'oe-yuezhao-china', 30, u'2016-09-07 22:51:23']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21369193', u'2016-08-10 15:59:56', u'oe-luowei-china', 120, u'2016-09-07 22:51:23']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21364462', u'2016-08-10 14:42:09', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21364462', u'2016-08-10 13:35:17', u'oe-zhangyuan-china', 50, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21364462', u'2016-08-10 11:10:12', u'oe-lichuangcheng-china', 10, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21340153', u'2016-08-09 23:22:29', u'oe-JiangShiXun-china', 5, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21340153', u'2016-08-09 21:05:20', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21340153', u'2016-08-09 20:46:46', u'oe-JiangShiXun-china', 10, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21335472', u'2016-08-09 17:58:52', u'oe-luowei-china', 80, u'2016-09-07 22:51:24']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-20 12:23:03', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-20 08:54:36', u'oe-luowei-china', 30, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-19 09:08:55', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-19 08:43:21', u'oe-lichuangcheng-china', 25, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-18 11:06:16', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-18 10:58:03', u'oe-liushuqian-china', 10, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-17 09:07:21', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-17 03:44:44', u'oe-luowei-china', 15, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-15 09:12:37', u'oe-liushuqian-china', 5, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-15 08:51:27', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-13 17:07:12', u'oe-guofei-china', 35, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-12 00:54:08', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-11 13:38:12', u'oe-luowei-china', 30, u'2016-09-07 22:51:25']
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['21325877', u'2016-08-11 00:55:06', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:51:25']
